Location,Latitude,Longitude
Near Myakotino Russia,40.93492175597253,-72.30153296392496
Near Chelyabinsk Russia,-37.05238718534656,175.93813353077223
Near Khabarovsk Russia,33.373074769887495,-82.11025695745671
Near  Novosibirsk Russia,26.074872000395427,-97.16103268406692
Goose Wade Russia,34.0653595,69.160172
Off Mbour Senegal,33.6014533,69.2235518
Chita Siberia,59.7683285,-151.677019282245
Near Carini Sicily,55.47572885,-131.10958041478835
Near Di Linh South,69.3669444,-152.1441667
Near Gia Dinh South,54.2512048,-165.6605409
Near Chon Thanh South,36.4705658,2.8274937
Near Cuneca Spain,52.32698005,4.74150530038293
Near Viladrau Spain,-6.2678204,14.2417957
Off Rota Spain,-9.2984831,14.9144981
Near Haj Yousif Sudan,-14.7383594,15.0289306
Jiech Sudan,-34.5934412,-60.9461678
Near Poeketi Suriname,-27.3664824,-55.894295
Near Taipei Taiwan,35.1987522,-111.651822
Off Penghu Island Taiwan,34.7465071,-92.2896267
Near Marshall Texas,-31.8889034,116.7691483
Near Dawson Texas,26.030093,50.55333678912324
Near Ban Nong Rong Thailand,47.550753,9.6926624
Near Ban Ta Khli Thailand,50.7244402,-127.4976081
Near Sakon Nakhon Thailand,-5.805398,-35.2080905
Near Tunis Tunisia,-29.5139742,-51.9917068
Near Macka Turkey,-3.9841,-38.6180383
Near Kharkov Ukraine,-13.85424245,-40.06081655
Near L'vov Ukraine,-4.0885957,-63.1431166
Griesta United,-12.7010327,-38.1313345
Near St. Croix US,-11.2535587,-57.5080072
Near Semipalatinsk USSRAeroflot,-19.9227318,-43.9450948
Bratsk USSRAeroflot,-21.7373768,-48.6880522
Off Port Vila Vanuatu,-3.204065,-52.209961
Off Barcelona Venezuela,-26.86269359104019,-52.98998073517952
Near El Alto de Rubio Venezuela,-30.0324999,-51.2303767
Near Tacoma Washington,-2.5295265,-44.2963942
Near Jalalogori West,20.7187712,96.8269218
Near Markt Schwaben West,33.7494951,-117.873221
Near Lusaka Zambia,40.100569,-123.796139
Near Albuquerque,33.917028,-118.4156337
Mariehamn Aaland,34.1394513,-117.9772873
Near Sarowbi Afghanistan,10.6220485,103.5223365
Near Bagram Afghanstan,52.4760892,-71.8258668
Near Summit Alaska,13.8280295,20.8283652
Near Luassingua Angola,53.3979875,-2.1518866
Near Luanda Angola,-33.4377756,-70.6504502
Near Jamba Angola,-46.1434629,-74.21278862501612
Near Bariloche Argentina,-18.4785288,-70.3211394
Near Luyaba Argentina,22.32869682823175,114.15976242143692
Kiapit Australia,36.1776093,113.806834
Near Longreach Australia,34.261004,108.9423363
200 miles NE of Derby Australia,30.1875746,117.5942216
Khitka Bhutan,4.2634682,-75.14092266748051
Near Rincon Bolivia,10.7773005,-72.7985609
Near Recife Brazil,10.8653387,-74.7746194
Off of Santos Brazil,-8.7351826,25.0032201
Off Nhambupe Brazil,1.2701851,30.016639254441905
Near Plovdiv Bulgaria,41.3082138,-72.9250518
Techachapi Mountains California,41.9281305,-72.643631
Near Ballico California,20.0214263,-75.8294928
Off Point Reyes California,-37.9171728,145.0163663
Off Cape Mendocino CAMilitary,51.833333,-1.25
Landsdowne House Canada,50.6086976,-1.9571971
Near Guilin China,51.0791366,1.1841744
Dinjan China,52.6597212,-1.3862153489794613
Near Tsinan China,52.6071742,1.7314845
Near La Union Colombia,26.3586885,-80.0830984
Near Leticia Colombia,47.7286566,7.4164754
Near La Pedrera Colombia,43.629978,1.360809880743464
Near Boqueron Colombia,48.3905283,-4.4860088
El Rucio Mountain Colombia,49.2761243,-0.258479
Near Bucaramanga Colombia,49.29476595,-1.252311940606591
Near Brazzaville Congo,49.3891667,0.1886111
Off Puerto Lemon Costa,49.6348243,0.839636
Near Guasimal Cuba,50.1250142,3.6913023
Near Bratislava Czechoslovakia,43.2961722,5.6295178
Luabo Democratic,49.0323168,2.4733628
Goma Democratic,34.1652304,-84.7997613
Near Porto Plata Dominican,42.5072124,41.8716891
Terranova Pausania East,49.234362,6.996379
Near Bir Lahfan Egypt,5.5571096,-0.2012376
Near Glossop England,41.9562584,34.1923626
Mt.  Tete de L'Obiou France,21.273562835009265,-157.7027042681329
Off Boulogne-sur-Mer France,22.05038375,-159.55886239302424
Near Bouchox France,19.4297676,-155.233984
Off Corsica France,22.3301046,114.19894916986036
Near Beziers France,42.0700662,-87.8114044
Obock French,15.5114652,80.0405012
Near Sukhumi Georgia,27.7385042,75.3292608
Near Dallgow Germany,34.1642029,77.5848133
Echterpfuhl Germany,-7.2561523,108.0760925
Near Tabarz Germany,-0.9578676,119.7496049
Mt. Pilot Knob Glens,-2.0831167,101.4274937
Near Quetzaltenango Guatemala,3.5896654,98.6738261
Near Tikal Guatemala,-2.5387539,140.7037389
Near Ogle Guyana,31.0277779,61.4948211
900 miles E of Honolulu Hawaii,37.2793607,49.5846102
Near Chicago Illinois,53.3493795,-6.2605593
Near Charkhi Dadri India,55.6300158,-6.186653458975101
Near Chuka India,33.6251241,130.6180016
Off Mauritius Indian,38.4166818,-95.8530441
Near Sibyak Indonesia,51.0791366,1.1841744
Off Padang Indonesia,-0.725998,36.653323
Near Kerman Iran,13.0865939,102.453868
Near Zahedan Iran,42.44067775,72.14085564106415
Near Hasi Iraq,6.975746,-9.9825246
Near Funchal Island,45.8397203,8.754133838056571
Off Ravenna Italy,5.976103459085688,116.07149093437798
Near Picinisco Italy,39.2195565,-77.26784132589286
Near Roccatamburo di Poggiodomo Italy,42.1520377,-72.5759218
Near Boccadi Italy,41.6534847,-70.2823732
Near Trappa Italy,24.1619948,-110.3158532
Off Livorno Italy,20.6720375,-103.338396
Near Nagoya Japan,20.6407176,-105.220306
Near At Ta'if Jeddah,44.9497487,-93.0931028
Masai Mara Game Reserve Kenya,38.1114322,-91.7604389
Near Pristina Kosovo,45.7630435,106.2704145
Maluti Mountains Lesotho,49.3910136,107.0629034
Hamada al Hambra Libya,22.0331367,96.4667341
Near Castel Libya,25.9341576,77.522664
Near Niederanven Luxembourg,-23.2890911,16.1120293
Near Ohrid Macedonia,43.6612896,1.3740774
Ulongue Malawi,30.6534016,79.0268198
Off Labuan Malaysia,41.5595723,-98.9805484
Near Santa Catarina Atoyzingo Mexico,-34.72201835,146.46256530073546
Off Cozumel Mexico,41.9934945,-74.6993963
Near Cofre de Perote Mexico,40.2203907,-74.0120817
Sierra de Guerro Mexico,50.74168492761671,-1.8073420371205684
Near Kilohana Molokai,47.5490076,-52.7806361
Near Harlem Montana,52.5459688,-56.3006239
Near Butte Montana,7.161,3.348
Off TaiwanFar Eastern Air Transport,34.7494749,-77.4208221
Over the Andaman SeaKorean Airlines,34.815158,-79.1837649
Papua New GuineaSouthwest Air,26.1216805,-100.3270876995874
Near Jacquinot Bay  New GuineaMilitary - Royal Australian Air Force,41.5795195,-83.4924358983687
North Pacific OceanMilitary - U.S. Army Air Forces,57.16225010790541,-111.64615963285304
Sao ToméMilitary - Força Aérea Portuguesa,53.04553395,-93.1045141718736
HimalayasMilitary - U.S. Army,7.9601443,-77.9327624
Sao Tomé & PrincipeMilitary - Portuguese Air Force,8.7895216,-79.56073999876523
Atlantic OceanInair Panama,-5.2804449,141.5412334387427
Gulf of MexicoNational Airlines,41.6795186,-77.0638567
Glasgow ScotlandBond Air Services Ltd.,40.7968393,-76.4131097
Mediterranean SeaAir France,-11.2949681,-75.7163878
RussiaCCCP,-10.4884858,-77.7507097
Off Puerto RicoAir Haiti International,11.9985507,120.2051611
North Atlantic OceanARTOP Aerotopografica LDA,12.8470382,120.7799198
AlbaniaMilitary - People's Army/ Military - Peoples Air Force,11.5895171,122.7500577
Eastern LibyaBritish Overseas Airways,18.21163545,-67.0953571846176
Bwabwata National Park Nambia,18.06682235,-66.61404124357566
Cincinnati Airport near,50.138541,-71.27907781647069
Near Reno Nevada,-21.12128775,149.18258098032788
Near Grants New,-10.60618815,142.28105329264693
Port Moresby New,-19.043753,146.38459856600286
Off Argentia Newfoundland,43.4253834,39.9237036
Puerto Somoza Nicaragua,59.6051267,60.5733483
Near Ikeja Nigeria,63.5515028,154.014726
Near Enugu Nigeria,53.4147,109.029
Near New Bern North,54.5802674,35.5932198
Hommelfjell Norway,61.7900426,34.390007
Near Oslo Norway,38.5591202,68.8000094
Saposa Peru,21.5504432,39.1742363
Near Tacloban Philippines,18.3,42.733333
Off Barrio Rizal Philippines,21.5504432,39.1742363
Near Rzeszow Poland,55.4241858,-5.6051005
Near Lodz Poland,8.479004,-13.26795
Phouznicie Romania,8.6176481,-11.05025123743889
Near Mt. Erebus Ross,46.5576439,15.6455854
Near Anderma Russia,40.72081147234184,-111.90219125579708
Anderma Russia,36.7327974,127.010261
Near Surgut Russia,-33.970665749999995,22.45535731513449
Near Tver Russia,25.08153290355425,121.26522142272196
Near Tyumem Russia,-37.8301386,140.7842627
Vinnitsa Russia,43.3224219,-1.9838889
Bolchaïa Pyssa Russia,5.82417645,-55.16628130970069
Near Kazan Russia,47.518735500000005,9.507717346346231
Near Sverdlovsk Russia,35.0190567,40.4509227
Near Ryzhovo Russia,22.6203348,120.3120375
Near Igarka Russia,24.163162,120.6478282
Off Mongokhto Russia,-5.2902148,34.6367444
Makhackala Russia,30.7235263,-95.5507771
Off Sumburgh Head Shetlands,33.4598415,-94.4154787
Near Hue South,6.2655961,101.2639861
Sir Lowry's pass South,51.23504405406565,1.3979737927164095
Near Qui Nhon South,0.0611715,32.4698564
Near Saigon South,48.5717084,39.2973153
Near Quang-Ngai South,-31.43999035,-57.986808338166256
Near Tourane South,48.7350308,2.4077003
Near Seoul South,10.60316215,-66.99667670060362
Near Cam Ranh South,13.9715982,108.0143597
Near Nha Trang South,16.068,108.212
Near Palma de Mallorca Spain,39.1154506,-77.5645607
Off Jaffna Peninsula  Sri,38.885219,-77.44867724838636
Near Katunayake Sri,38.0498524,-77.3469994
Near Godstone Surrey,39.4562528,-77.9639604
Off Falsterbo Sweden,44.2613967,-88.4069744
Near Eglisau Switzerland,42.0,64.0
Near Penghu Island Taiwan,14.9747339,102.0981161
Near Fort Worth Texas,37.9114446,-86.7444321
Off Corpus Christi Texas,52.72274555,174.1003202448324
Near Isparta Turkey,59.3176195,-155.87086461773356
Near Ashkhabad Turkmenistan,63.816697,-152.3729903196251
Chardzhou Turkmenistan,62.213889,-144.128889
Nagoro-Karabak USSRMilitary,61.555605,-149.00510072157397
Near Karakent USSRMilitary,60.84946825,-146.830226875
Salt Lake City  Utah,51.8736127,-176.639032
Near Centerville Utah,-8.4195244,20.7410918
Near Rubio Venezuela,-12.3831319,16.9425484
Near Richmond Virginia,-9.535332,16.9364293
Seattle Washingon,-29.0163711,-68.2226439
Off Marie Galante Island West,-53.7858275,-67.7018562
Near Huntington West,-34.78709305,-68.43818677312292
Near Moran Junction Wyoming,-34.9157207,-57.9361978
Near Aden Yemen,36.9899107,-112.9765425
Montenegrin Mountains Yugoslavia,-31.8759835,147.2869493
Near Kumming Yunan,-12.6386641,141.8710861
Old Man's Camp Alaska,-30.9392349,150.6406221
Near Edmonton Alberta,-21.12128775,149.18258098032788
Near Monaquimbundo Angola,-15.4867977,128.1236196
Near Cuílo Angola,-28.170386,153.53044811991248
Near Flagstaff Arizona,21.1766471,92.00350503412564
Timor Sea Atlantic,51.0538286,3.7250121
Near Winton Australia,51.0333408,2.8647185
Off South Head Australia,50.8909441,4.4157553
Near Yevlakh Azerbaijan,50.8074825,4.9371775
San Miguel Island Azores,-14.0,-65.0
Tomonoco Bolivia,-14.4437498,-67.5311806
Near Beni Bolivia,-17.7388069,-66.4680126
Near Bella Vista Bolivia,-23.4675941,-46.5277704
San Fransisco do Paula Brazil,-15.9693064,-39.5316476
Near Petrolia Brazil,-14.8567487,-40.8414804
Near Formoso do Aragala Brazil,-13.406856,-58.31824545357143
Near Half Moon Bay California,-22.7108378,-42.6271864
Novia Scotia Canada,-21.6455604,-45.1935254
Near San Fernando Chile,34.065846,-117.64843
Near Dingxi China,33.9824949,-117.374238
Chihchiang China,37.363679,-118.39524
Near Peking China,39.3984102,-120.1878187
Between Shanghi and Canton China,32.6906137,-116.334462
Near Changyi China,32.7772993,-117.0570009
Calarmar Colombia,34.0039044,-117.0619774
Near Cubarral Colombia,33.9299925,-116.9763092
Near Montrose Colorado,37.6688205,-122.080796
Near Kindu Congo,60.9124163,-101.17022385353052
Near Bugulumisa Congo,-30.6030819,-71.2029894
Brno Czechoslovakia,22.2761593,114.1715787
Aru Democratic,40.190632,116.412144
Near Hasna Egypt,3.3969142,-76.5501917
Gebel Kalamoun Egypt,8.3344713,-75.6666238
Near Point Alert Ellesmere,6.8308862,-75.9211591
Near Tisbury England,4.2123039,-76.3188928
Off Land's End England,9.3192389,-75.2947262
Near Kuopio Finland,4.4466742,-75.2159368
Near Marseilles France,6.4615077,-71.7245069
Near Neufchatel France,7.9704923,-72.5293592
Near Beauvais France,1.6158666,-75.6143045
Off Port Vendres France,5.253198,-75.1544544
Near Luneville France,4.7854606,-75.7883220137654
Off Bathurst Gambia,38.8339578,-104.825348
Near Svanetia Georgia,39.1911128,-106.82356
Near Johannisthal Germany,-4.7975373,11.8503297
Near Trevelez Granada,-2.8561907,15.5493267
Near Mt. Hymettus Greece,42.2302979,9.1202731
Off Athens Greece,22.3140717,-79.653392
Phaleron Bay Greece,-1.40711975,-77.97840930314749
Near Flores Guatemala,31.123641,33.7983521
Near Ahmedabad India,24.091071,32.897306
Near Sadiya India,52.0727328,-1.375292
Near Chiringa India,52.1814012,0.2214248
Near Chitral India,8.750004,38.981734
Off Jakarta Indonesia,28.810823,-81.8778582
Near Ilaga Indonesia,44.0918144,6.2351431
Near Masamba Indonesia,42.4662469,2.5792263
Near Nice Italy,44.2564013,6.9249179
Off Spezia Italy,45.0368397664699,5.529847784965076
Venice Italyde,48.4049375,2.7015872
Near Garut Jawa,48.4312059,0.0911374
English Channel off Forkstone Kent,49.1258749,2.6957344
Barskoon Kirghizia,47.2186371,-1.5541362
Near Sam Neua Laos,46.2306703,4.5943391
El Adem Libya,43.2871614,5.6043053
Near Noiretable Loire,13.45535,-16.575646
Off Morgan City Louisiana,31.5393701,-82.4623557
Off Penang Malaya,41.6934591,44.8014495
Cantonsville Maryland,32.2617378,-83.7364358
Off Ocean City Maryland,52.5322705,13.1433666
Off Nantucket Island Massachusetts,50.9477644,12.763015
Thies Mauritania,16.0000778,-61.7333373
Near Monterrey Mexico,23.5715402,111.0139268
Near Campeche Mexico,22.223611,-159.485278
Wurtsmith AFB Michigan,21.48343645,-158.03648372697478
Near Moorhead Minnesota,14.4249905,-88.9660592
Almelund Minnisota,22.2676649,114.2111196
Near Gillsburg Mississippi,63.8132991,-22.683885
Near Kirksville Missouri,42.3147529,-88.4474302
Halawa Point Molokai,40.0117151,-89.8481652
Near Missoula Montana,38.585444253160176,-90.2235962650233
Near Sefrou Morocco,18.1125305,74.92386542316771
La Rache Morocco,26.35099815,94.96842254493228
Near Lonkin Myanmar,26.1805978,91.753943
Near Pagan Myanmar,22.7641623,88.3776088
Near Mandalay Myanmar,29.0018557,77.76796714992041
Over the Carribean SeaLACSA,25.91829465,78.66449615888288
North AtlanticMilitary - U.S. Air Force,41.5045465,-85.82410851437608
Over the Pacific OceanPan American World Airways,40.4258686,-86.9080655
AntiguaFly Montserrat,-7.8011998,110.3646608
Off the Alaska coastPrivate,3.6888671,125.5353146
Over the Mediterranean SeaMilitary - Egyptian Air Force,-5.2470459,105.18265951298063
English ChannelHillman's Airways,42.5480503,-91.1143005
Off Western AfricaAir France,36.2974945,59.6059232
BrazilSyndicato Condor,42.9656152,13.1954149
South VietnamChina Airlines (Taiwan),45.8556421,10.3976599
Sao Gabriel de CachoeriaAir taxi - Rumo Notre Air Taxi,41.7203358,13.6139576
Gulf of TonkinMilitary - U.S. Navy,43.6766738,10.5492244
NorwayMilitary - Royal Air Force,38.79179625,15.211175249544858
English ChannelImperial Airways,40.8213963,14.4261967
Gulf of FinlandAero O-Y,36.00496,140.3022512
BosniaDeutsche Lufthansa,35.1851045,136.8998438
Malta International AirportAE Aviation,38.2719604,-96.5352854
Krakas Mountains near,-4.05052,39.667169
Mt. Trelease near,29.9759983,-90.0782127
Monterey Bay near,38.8297276,-76.6159457
Off Bonaire Netherlands,19.89014525,-100.45327318434052
Off Waikanae New,20.5533013,-104.76338164381984
Franz Josef Glacier New,-33.525743,-70.5808301
Mt. Ruapehu New,45.0176181,-83.6670019
Near Abuja Nigeria,44.9772995,-93.2654692
Near Namsos Norway,30.3674198,-89.0928155
Near Trondheim Norway,37.2081729,-93.2922715
Near Wemme Oregon,46.0131505,-112.536508
Near Patian Pakistan,34.02236,-6.8340222
Near Peshawar Pakistan,-12.9735551,40.5215098
Near Madang Papua,-38.1077388958253,144.3306399618172
Off Pasamayo Peru,7.9089948,-72.5310851
Near Lake Caballochoa Peru,38.100063,-117.22506087703566
Pico Oiriruma-Vinac Peru,39.0060103,-119.947238
Off Davao Philippines,40.6039936,-73.8354124
NAS Argentia Placentia,44.4432788,-65.0995732
Near Coamo Puerto,35.14726,-107.851446
Mollet Lake Quebec,48.1446647,-53.73042469301693
Near Batumi Republic,48.42262855,-53.8443625475164
Near Batagay Russia,55.8852051,-60.8961284
Near Ust'-Ilimsk Russia,13.524834,2.109823
Near Usti Nem Russia,36.4093047,-80.2058831
Akshi Russia,71.0389923,27.8517589
Skvoritsy Russia,45.0257457,-63.1618381
Near Magadan Russia,41.39311,-81.536509
Nasosny Russia,39.68356469015915,-84.17180564414443
Krasnoyarsk Territory Russia,40.1083912,-83.7524298
Kharkov. Ukraine Russia,40.3600714,-80.6151034
Near Kanash Russia,35.4729886,-97.5170536
Near  Domodedovo Russia,49.785698,-92.835846
Near Omsk Russia,42.224867,-121.78167
110 miles SW of Sochi Russia,33.8967938,70.1000564
Off Tarbat Ness Scotland,9.4708308,-78.9600918
Off Bellona Solomon,40.9658932,-78.6130822
Near My Tho South,41.2228616,-75.5476872
Off Kangnung South,-5.0,-80.333333
Near Ban Me Thuot South,-12.0621065,-77.0365256
East Griqualand South,-5.0725177,-78.3320501
Near Germiston South,10.47,123.83
Near Huong Thuy South,13.6960365,123.0612123
Near Komatipoot South,7.0648306,125.6080623
Off Cartegena Spain,54.4710926,17.1160575
Near Carmona Spain,-33.4415465,-70.6324624
Off Valencia Spain,25.25754195,51.57210363956301
Near Omdurman Sudan,-24.9071275,146.33124025447535
Rasht Valley Tajikistan	Military,48.6146774,-66.066572550089
Near Centerville Tennessee,-27.569486,153.00872543991687
Near El Paso Texas,-20.8799889,55.448137
Georgian SSR USSRAerflot,46.4016758,27.3135004
Gulf of Sivash USSRAeroflot,53.6863763,88.0703443
Near Adler USSRAeroflot,68.8489378,58.2025419175187
Near Moscow USSRAeroflot,59.2975701,162.52155249822377
Ust-Maya USSRAeroflot,54.5384152,52.7955953
Near Kutayissi USSRAeroflot,61.8793428,68.6418156
Petropavlovsk USSRMilitary,44.2285229,42.048257
Aponguao Falls Venezuela,45.0504046,136.6137293
Near Canaima Venezuela,62.0274078,129.7319787
Mt. Alto del Cedro Venezuela,54.0231811,43.7682914
Off Finders Island Victoria,52.5745347,93.4426151
Near Hanoi Vietnam,53.2194648,50.2039316
Waynesborough Virginia,53.195469,50.1021014
Off Bremerton Washington,28.0993601,48.6116925
Near Aarsele West,24.471153,39.6111216
Near Cheyenne Wyoming,1.30740895,103.87358623307097
Haydens Peak Wyoming,45.48947296981735,-122.67720554413567
Near Centennial Wyoming,32.17205695650226,-111.15180215312104
Skopje Yugoslavia,40.0401454,128.2081592
Near Belgrade Yugoslavia,39.8894922,4.2662071
Near Villavicencio,38.9778759,1.3198996
Kamunza-Goi,6.971657158937129,79.88211993647555
Near Sarroch,8.34444295,80.41008802557869
Near Sarakchar Afghanistan,7.19187,79.8612483
Badakshan Afghanistan,7.145631947136158,125.63905699354264
Near Baghran Afghanistan,13.1440522,33.9283527
Off Namibia Africa,46.4978958,9.8392428
Whittier AKAlaska,35.5200185,35.7781044
Iliamna East Wind Lake Alaska,36.5277607,-87.3588703
